restaurant name,city,feature,review,sentiment
bengal brasserie,Yorkshire,way,"I told the waiter politely what was wrong he took it away immediately , came back 2 mins later to tell me the fish is supposed to be hard I was shocked and said no way",-1
bengal brasserie,Yorkshire,time,"Shakeel and Rahul especially made our time more enjoyable , very pleased : )",1
bengal brasserie,Yorkshire,dish,Maybe I chose the wrong dish but that ’ s put me off going here,1
bengal brasserie,Yorkshire,staff,Amazing food and great service from Shakeel and the rest of the staff tonight,1
bengal brasserie,Yorkshire,staff,"Fantastic restaurant ! ! Food is excellent , lovely furnished restaurant and the hospitality is 10/10 ! Staff go out of their way to make your experience amazing even when it is super busy you still get the care and attention from staff ! After our meal the staff even gave us a free drink to say thank you",1
falafel guys,Yorkshire,service,"For third time in a couple of weeks been to visit the Falafel guys in Leeds ! Really good food and a quick and friendly service ! Would recommend the Falafel and halloumi wrap to anyone near by , only £5 for a great lunch !",1
falafel guys,Yorkshire,service,On top of that the service was nice and welcoming.Can ’ t wait to visit their newly opened cafe just down the road .,1
falafel guys,Yorkshire,service,We had paid for a certain number and as we hadn ’ t used 10 of these they gave us these to take away ! What a service ! I can ’ t recommend these guys highly enough .,1
falafel guys,Yorkshire,service,Great guys as well with friendly and helpful service,1
falafel guys,Yorkshire,hummus,Finally today I tried their falafel wrap.It did not disappoint ! The hummus was delicious and the falafel nice and fresh,1
falafel guys,Yorkshire,hummus,"They have great vegan falalel wrap ! The falafel were made and fried on the spot , the hummus was very tasty and the salad was fresh ! All for £4 which is a good price for the quality of the ingredients .",1
falafel guys,Yorkshire,food,"For third time in a couple of weeks been to visit the Falafel guys in Leeds ! Really good food and a quick and friendly service ! Would recommend the Falafel and halloumi wrap to anyone near by , only £5 for a great lunch !",1
falafel guys,Yorkshire,food,Insanely cheap for the quality of the food as well 👌👀👌👀,1
falafel guys,Yorkshire,food,"Top food , I got a vegan wrap for me and a chicken wrap for my friend",1
falafel guys,Yorkshire,food,Nice friendly guys and fabulous food .,1
falafel guys,Yorkshire,price,"They have great vegan falalel wrap ! The falafel were made and fried on the spot , the hummus was very tasty and the salad was fresh ! All for £4 which is a good price for the quality of the ingredients .",1
falafel guys,Yorkshire,wrap,"Especially as it is conveniently located on Briggate ( Leeds ) and I can grab a quick snack or substantial lunch ( if you go for the addition of chicken in your wrap , which you should ! ) .",1
falafel guys,Yorkshire,wrap,"For third time in a couple of weeks been to visit the Falafel guys in Leeds ! Really good food and a quick and friendly service ! Would recommend the Falafel and halloumi wrap to anyone near by , only £5 for a great lunch !",1
falafel guys,Yorkshire,wrap,Finally today I tried their falafel wrap.It did not disappoint ! The hummus was delicious and the falafel nice and fresh,1
falafel guys,Yorkshire,wrap,"They have great vegan falalel wrap ! The falafel were made and fried on the spot , the hummus was very tasty and the salad was fresh ! All for £4 which is a good price for the quality of the ingredients .",1
falafel guys,Yorkshire,wrap,Everyone commented on how fresh and delicious their vegan and halloumi wraps were,1
falafel guys,Yorkshire,wrap,"Top food , I got a vegan wrap for me and a chicken wrap for my friend",1
falafel guys,Yorkshire,lunch,"Especially as it is conveniently located on Briggate ( Leeds ) and I can grab a quick snack or substantial lunch ( if you go for the addition of chicken in your wrap , which you should ! ) .",1
falafel guys,Yorkshire,lunch,"For third time in a couple of weeks been to visit the Falafel guys in Leeds ! Really good food and a quick and friendly service ! Would recommend the Falafel and halloumi wrap to anyone near by , only £5 for a great lunch !",1
falafel guys,Yorkshire,t,"Especially as it is conveniently located on Briggate ( Leeds ) and I can grab a quick snack or substantial lunch ( if you go for the addition of chicken in your wrap , which you should ! ) .",1
falafel guys,Yorkshire,t,"For third time in a couple of weeks been to visit the Falafel guys in Leeds ! Really good food and a quick and friendly service ! Would recommend the Falafel and halloumi wrap to anyone near by , only £5 for a great lunch !",1
falafel guys,Yorkshire,t,Both falafels and the chicken were excellent ! ! Definitely recommended !,1
falafel guys,Yorkshire,t,Finally today I tried their falafel wrap.It did not disappoint ! The hummus was delicious and the falafel nice and fresh,1
falafel guys,Yorkshire,t,On top of that the service was nice and welcoming.Can ’ t wait to visit their newly opened cafe just down the road .,1
falafel guys,Yorkshire,t,"They have great vegan falalel wrap ! The falafel were made and fried on the spot , the hummus was very tasty and the salad was fresh ! All for £4 which is a good price for the quality of the ingredients .",1
falafel guys,Yorkshire,t,Firstly Abdullah and Ahmed are top guys,1
falafel guys,Yorkshire,t,Everyone commented on how fresh and delicious their vegan and halloumi wraps were,1
falafel guys,Yorkshire,t,We had paid for a certain number and as we hadn ’ t used 10 of these they gave us these to take away ! What a service ! I can ’ t recommend these guys highly enough .,1
falafel guys,Yorkshire,t,Insanely cheap for the quality of the food as well 👌👀👌👀,1
falafel guys,Yorkshire,t,"Top food , I got a vegan wrap for me and a chicken wrap for my friend",1
falafel guys,Yorkshire,t,Great guys as well with friendly and helpful service,1
falafel guys,Yorkshire,time,"For third time in a couple of weeks been to visit the Falafel guys in Leeds ! Really good food and a quick and friendly service ! Would recommend the Falafel and halloumi wrap to anyone near by , only £5 for a great lunch !",1
